GloveManager recording started on 09/23/16 at 16:59:13

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017413,1652,2239,888,2500,3454,2417,1866,2815,2427,2932,2355,1602,1718,2528,,0.700000,0.672043,0.238301,0.547496,0.771484,0.754739,0.563140,0.123928,0.214559,0.199513,0.061674,0.211765,0.157317,0.094972
0.018027,1651,2240,888,2499,3453,2418,1866,2813,2427,2933,2356,1603,1719,2527,,0.698182,0.677419,0.238301,0.545769,0.769531,0.755924,0.563140,0.122021,0.214559,0.201946,0.062555,0.212670,0.158537,0.093855
0.018001,1652,2239,887,2500,3452,2417,1866,2814,2427,2933,2356,1602,1719,2528,,0.700000,0.672043,0.237581,0.547496,0.767578,0.754739,0.563140,0.122974,0.214559,0.201946,0.062555,0.211765,0.158537,0.094972
0.018008,1650,2239,888,2499,3454,2417,1866,2814,2427,2932,2356,1602,1719,2528,,0.696364,0.672043,0.238301,0.545769,0.771484,0.754739,0.563140,0.122974,0.214559,0.199513,0.062555,0.211765,0.158537,0.094972
0.017964,1651,2240,887,2499,3452,2418,1866,2814,2428,2933,2355,1601,1719,2527,,0.698182,0.677419,0.237581,0.545769,0.767578,0.755924,0.563140,0.122974,0.215837,0.201946,0.061674,0.210860,0.158537,0.093855
0.018004,1650,2239,888,2499,3452,2419,1866,2813,2428,2932,2354,1602,1720,2528,,0.696364,0.672043,0.238301,0.545769,0.767578,0.757109,0.563140,0.122021,0.215837,0.199513,0.060793,0.211765,0.159756,0.094972
0.018017,1650,2240,887,2500,3452,2417,1866,2813,2427,2932,2354,1601,1718,2527,,0.696364,0.677419,0.237581,0.547496,0.767578,0.754739,0.563140,0.122021,0.214559,0.199513,0.060793,0.210860,0.157317,0.093855
0.017963,1651,2239,886,2500,3452,2418,1866,2812,2428,2934,2353,1602,1719,2527,,0.698182,0.672043,0.236861,0.547496,0.767578,0.755924,0.563140,0.121068,0.215837,0.204380,0.059912,0.211765,0.158537,0.093855
0.018027,1652,2239,887,2499,3454,2418,1866,2813,2429,2933,2353,1603,1719,2527,,0.700000,0.672043,0.237581,0.545769,0.771484,0.755924,0.563140,0.122021,0.217114,0.201946,0.059912,0.212670,0.158537,0.093855
0.018020,1652,2239,887,2499,3454,2420,1866,2813,2429,2932,2353,1603,1718,2527,,0.700000,0.672043,0.237581,0.545769,0.771484,0.758294,0.563140,0.122021,0.217114,0.199513,0.059912,0.212670,0.157317,0.093855
0.017982,1651,2240,886,2500,3453,2420,1866,2812,2430,2933,2353,1603,1719,2528,,0.698182,0.677419,0.236861,0.547496,0.769531,0.758294,0.563140,0.121068,0.218391,0.201946,0.059912,0.212670,0.158537,0.094972
0.017971,1651,2239,886,2500,3454,2421,1866,2812,2430,2933,2352,1603,1718,2527,,0.698182,0.672043,0.236861,0.547496,0.771484,0.759479,0.563140,0.121068,0.218391,0.201946,0.059031,0.212670,0.157317,0.093855
0.018055,1650,2240,888,2500,3454,2420,1867,2813,2430,2933,2353,1603,1719,2527,,0.696364,0.677419,0.238301,0.547496,0.771484,0.758294,0.563993,0.122021,0.218391,0.201946,0.059912,0.212670,0.158537,0.093855
0.018005,1650,2238,887,2500,3453,2421,1867,2811,2431,2933,2352,1604,1718,2527,,0.696364,0.666667,0.237581,0.547496,0.769531,0.759479,0.563993,0.120114,0.219668,0.201946,0.059031,0.213575,0.157317,0.093855
0.017967,1650,2239,887,2500,3454,2420,1867,2812,2430,2932,2352,1604,1719,2527,,0.696364,0.672043,0.237581,0.547496,0.771484,0.758294,0.563993,0.121068,0.218391,0.199513,0.059031,0.213575,0.158537,0.093855
0.018005,1650,2239,887,2499,3454,2421,1867,2811,2431,2933,2352,1603,1718,2527,,0.696364,0.672043,0.237581,0.545769,0.771484,0.759479,0.563993,0.120114,0.219668,0.201946,0.059031,0.212670,0.157317,0.093855
0.018003,1651,2240,887,2499,3455,2421,1866,2811,2430,2934,2351,1604,1718,2527,,0.698182,0.677419,0.237581,0.545769,0.773438,0.759479,0.563140,0.120114,0.218391,0.204380,0.058150,0.213575,0.157317,0.093855
0.018023,1651,2240,887,2500,3455,2421,1866,2811,2431,2933,2352,1604,1718,2527,,0.698182,0.677419,0.237581,0.547496,0.773438,0.759479,0.563140,0.120114,0.219668,0.201946,0.059031,0.213575,0.157317,0.093855
