GloveManager recording started on 09/23/16 at 16:51:52

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017347,1504,2215,803,2260,3103,2070,2109,3592,2804,2975,3179,2047,1779,3098,,0.527051,0.365019,0.119893,0.113684,0.101149,0.406289,0.795082,0.911824,0.784444,0.340045,0.882296,0.544966,0.270648,0.811530
0.017976,1504,2216,802,2258,3103,2069,2108,3592,2803,2975,3179,2046,1779,3099,,0.527051,0.368821,0.119005,0.109474,0.101149,0.405031,0.794171,0.911824,0.782222,0.340045,0.882296,0.543624,0.270648,0.812639
0.018001,1506,2215,802,2259,3102,2069,2109,3593,2804,2975,3179,2047,1779,3098,,0.530541,0.365019,0.119005,0.111579,0.098851,0.405031,0.795082,0.912826,0.784444,0.340045,0.882296,0.544966,0.270648,0.811530
0.018005,1504,2215,803,2258,3102,2070,2110,3593,2802,2975,3179,2047,1779,3099,,0.527051,0.365019,0.119893,0.109474,0.098851,0.406289,0.795993,0.912826,0.780000,0.340045,0.882296,0.544966,0.270648,0.812639
0.017997,1505,2215,803,2259,3104,2069,2110,3593,2804,2975,3179,2046,1779,3099,,0.528796,0.365019,0.119893,0.111579,0.103448,0.405031,0.795993,0.912826,0.784444,0.340045,0.882296,0.543624,0.270648,0.812639
0.018029,1505,2215,803,2260,3103,2070,2110,3594,2804,2975,3179,2047,1780,3099,,0.528796,0.365019,0.119893,0.113684,0.101149,0.406289,0.795993,0.913828,0.784444,0.340045,0.882296,0.544966,0.271919,0.812639
0.017996,1505,2216,802,2258,3104,2071,2110,3593,2804,2976,3179,2047,1779,3099,,0.528796,0.368821,0.119005,0.109474,0.103448,0.407547,0.795993,0.912826,0.784444,0.342282,0.882296,0.544966,0.270648,0.812639
0.017978,1507,2216,803,2259,3103,2070,2110,3592,2803,2975,3179,2047,1780,3098,,0.532286,0.368821,0.119893,0.111579,0.101149,0.406289,0.795993,0.911824,0.782222,0.340045,0.882296,0.544966,0.271919,0.811530
0.017999,1507,2216,803,2259,3103,2070,2110,3595,2804,2975,3179,2046,1780,3098,,0.532286,0.368821,0.119893,0.111579,0.101149,0.406289,0.795993,0.914830,0.784444,0.340045,0.882296,0.543624,0.271919,0.811530
0.018001,1505,2215,803,2260,3103,2070,2110,3593,2803,2976,3180,2047,1780,3099,,0.528796,0.365019,0.119893,0.113684,0.101149,0.406289,0.795993,0.912826,0.782222,0.342282,0.883268,0.544966,0.271919,0.812639
