GloveManager recording started on 09/23/16 at 16:52:04

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017498,1502,2293,893,2236,3079,1899,1399,2725,2862,2930,3120,2016,1791,3117,,0.523560,0.661597,0.199822,0.063158,0.045977,0.191195,0.148452,0.043086,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.017999,1503,2293,893,2236,3079,1900,1398,2724,2863,2930,3120,2015,1791,3117,,0.525305,0.661597,0.199822,0.063158,0.045977,0.192453,0.147541,0.042084,0.915556,0.239374,0.824903,0.502013,0.285896,0.832594
0.018000,1502,2294,893,2236,3079,1899,1397,2724,2863,2930,3119,2016,1791,3117,,0.523560,0.665399,0.199822,0.063158,0.045977,0.191195,0.146630,0.042084,0.915556,0.239374,0.823930,0.503356,0.285896,0.832594
0.018002,1503,2292,893,2235,3080,1899,1397,2723,2863,2929,3120,2015,1790,3117,,0.525305,0.657795,0.199822,0.061053,0.048276,0.191195,0.146630,0.041082,0.915556,0.237136,0.824903,0.502013,0.284625,0.832594
0.018004,1502,2293,894,2236,3079,1900,1397,2725,2862,2930,3119,2015,1790,3117,,0.523560,0.661597,0.200710,0.063158,0.045977,0.192453,0.146630,0.043086,0.913333,0.239374,0.823930,0.502013,0.284625,0.832594
0.018001,1502,2292,893,2235,3079,1899,1397,2724,2862,2929,3119,2016,1790,3117,,0.523560,0.657795,0.199822,0.061053,0.045977,0.191195,0.146630,0.042084,0.913333,0.237136,0.823930,0.503356,0.284625,0.832594
0.018010,1503,2293,893,2236,3079,1900,1396,2724,2862,2930,3119,2016,1791,3116,,0.525305,0.661597,0.199822,0.063158,0.045977,0.192453,0.145719,0.042084,0.913333,0.239374,0.823930,0.503356,0.285896,0.831486
0.017993,1503,2293,893,2235,3080,1900,1397,2723,2863,2929,3120,2015,1790,3117,,0.525305,0.661597,0.199822,0.061053,0.048276,0.192453,0.146630,0.041082,0.915556,0.237136,0.824903,0.502013,0.284625,0.832594
0.018003,1501,2293,893,2237,3079,1900,1396,2724,2862,2930,3120,2016,1791,3117,,0.521815,0.661597,0.199822,0.065263,0.045977,0.192453,0.145719,0.042084,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.017994,1502,2293,893,2236,3079,1900,1396,2724,2863,2930,3119,2016,1791,3117,,0.523560,0.661597,0.199822,0.063158,0.045977,0.192453,0.145719,0.042084,0.915556,0.239374,0.823930,0.503356,0.285896,0.832594
0.018003,1502,2293,893,2236,3079,1900,1396,2724,2862,2930,3119,2016,1791,3117,,0.523560,0.661597,0.199822,0.063158,0.045977,0.192453,0.145719,0.042084,0.913333,0.239374,0.823930,0.503356,0.285896,0.832594
0.018003,1501,2294,894,2236,3079,1899,1396,2724,2863,2930,3120,2015,1790,3117,,0.521815,0.665399,0.200710,0.063158,0.045977,0.191195,0.145719,0.042084,0.915556,0.239374,0.824903,0.502013,0.284625,0.832594
0.017998,1502,2294,894,2236,3079,1900,1396,2724,2862,2929,3120,2016,1791,3117,,0.523560,0.665399,0.200710,0.063158,0.045977,0.192453,0.145719,0.042084,0.913333,0.237136,0.824903,0.503356,0.285896,0.832594
0.018002,1501,2293,894,2235,3079,1900,1397,2724,2862,2930,3120,2016,1791,3117,,0.521815,0.661597,0.200710,0.061053,0.045977,0.192453,0.146630,0.042084,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.017999,1502,2293,894,2236,3079,1900,1397,2724,2863,2929,3119,2016,1791,3117,,0.523560,0.661597,0.200710,0.063158,0.045977,0.192453,0.146630,0.042084,0.915556,0.237136,0.823930,0.503356,0.285896,0.832594
0.017999,1501,2293,893,2236,3080,1899,1396,2724,2862,2930,3120,2016,1791,3117,,0.521815,0.661597,0.199822,0.063158,0.048276,0.191195,0.145719,0.042084,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.018001,1503,2293,894,2236,3079,1899,1396,2724,2862,2929,3119,2016,1791,3117,,0.525305,0.661597,0.200710,0.063158,0.045977,0.191195,0.145719,0.042084,0.913333,0.237136,0.823930,0.503356,0.285896,0.832594
0.018006,1503,2293,894,2236,3079,1899,1396,2723,2863,2930,3120,2016,1791,3117,,0.525305,0.661597,0.200710,0.063158,0.045977,0.191195,0.145719,0.041082,0.915556,0.239374,0.824903,0.503356,0.285896,0.832594
0.018000,1501,2293,894,2235,3080,1899,1397,2724,2863,2930,3120,2016,1791,3117,,0.521815,0.661597,0.200710,0.061053,0.048276,0.191195,0.146630,0.042084,0.915556,0.239374,0.824903,0.503356,0.285896,0.832594
0.017998,1501,2294,895,2237,3079,1900,1397,2724,2862,2930,3120,2016,1791,3117,,0.521815,0.665399,0.201599,0.065263,0.045977,0.192453,0.146630,0.042084,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.017982,1502,2293,894,2236,3079,1900,1396,2724,2863,2931,3120,2016,1791,3117,,0.523560,0.661597,0.200710,0.063158,0.045977,0.192453,0.145719,0.042084,0.915556,0.241611,0.824903,0.503356,0.285896,0.832594
0.018018,1502,2294,894,2236,3079,1900,1397,2723,2863,2930,3120,2016,1792,3118,,0.523560,0.665399,0.200710,0.063158,0.045977,0.192453,0.146630,0.041082,0.915556,0.239374,0.824903,0.503356,0.287166,0.833703
0.018002,1501,2294,894,2236,3079,1900,1396,2724,2863,2930,3120,2016,1791,3118,,0.521815,0.665399,0.200710,0.063158,0.045977,0.192453,0.145719,0.042084,0.915556,0.239374,0.824903,0.503356,0.285896,0.833703
0.017999,1501,2293,894,2236,3079,1899,1396,2723,2863,2930,3120,2016,1791,3117,,0.521815,0.661597,0.200710,0.063158,0.045977,0.191195,0.145719,0.041082,0.915556,0.239374,0.824903,0.503356,0.285896,0.832594
0.018004,1502,2294,895,2236,3079,1900,1398,2722,2863,2930,3119,2016,1791,3118,,0.523560,0.665399,0.201599,0.063158,0.045977,0.192453,0.147541,0.040080,0.915556,0.239374,0.823930,0.503356,0.285896,0.833703
0.017998,1501,2294,893,2236,3079,1900,1396,2723,2862,2930,3120,2016,1791,3117,,0.521815,0.665399,0.199822,0.063158,0.045977,0.192453,0.145719,0.041082,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.018049,1502,2294,894,2236,3080,1900,1396,2723,2863,2930,3120,2016,1791,3117,,0.523560,0.665399,0.200710,0.063158,0.048276,0.192453,0.145719,0.041082,0.915556,0.239374,0.824903,0.503356,0.285896,0.832594
0.017979,1502,2294,893,2236,3079,1900,1397,2724,2862,2930,3120,2017,1791,3117,,0.523560,0.665399,0.199822,0.063158,0.045977,0.192453,0.146630,0.042084,0.913333,0.239374,0.824903,0.504698,0.285896,0.832594
0.018018,1502,2295,895,2236,3080,1900,1398,2723,2863,2930,3119,2016,1791,3118,,0.523560,0.669201,0.201599,0.063158,0.048276,0.192453,0.147541,0.041082,0.915556,0.239374,0.823930,0.503356,0.285896,0.833703
0.017986,1501,2294,895,2236,3079,1900,1398,2723,2862,2929,3120,2017,1792,3117,,0.521815,0.665399,0.201599,0.063158,0.045977,0.192453,0.147541,0.041082,0.913333,0.237136,0.824903,0.504698,0.287166,0.832594
0.018012,1501,2294,895,2236,3079,1900,1398,2724,2863,2930,3119,2016,1791,3117,,0.521815,0.665399,0.201599,0.063158,0.045977,0.192453,0.147541,0.042084,0.915556,0.239374,0.823930,0.503356,0.285896,0.832594
0.018007,1500,2293,895,2236,3079,1900,1397,2723,2862,2930,3120,2016,1791,3117,,0.520070,0.661597,0.201599,0.063158,0.045977,0.192453,0.146630,0.041082,0.913333,0.239374,0.824903,0.503356,0.285896,0.832594
0.018002,1501,2293,895,2236,3079,1900,1398,2724,2863,2930,3119,2016,1792,3117,,0.521815,0.661597,0.201599,0.063158,0.045977,0.192453,0.147541,0.042084,0.915556,0.239374,0.823930,0.503356,0.287166,0.832594
