GloveManager recording started on 09/23/16 at 16:39:36

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017303,1544,2293,712,2314,3282,1942,1504,2813,2331,2942,2404,1627,1772,2427,,0.423901,0.292871,0.078318,0.215126,0.415033,0.423516,0.231519,0.168116,0.122286,0.253937,0.187333,0.247642,0.179551,0.152753
0.018035,1545,2292,712,2314,3281,1932,1499,2809,2340,2942,2402,1624,1772,2427,,0.425028,0.290944,0.078318,0.215126,0.413399,0.412100,0.227457,0.164251,0.132571,0.253937,0.185549,0.244104,0.179551,0.152753
0.017983,1545,2291,711,2314,3282,1929,1498,2807,2342,2941,2400,1624,1771,2426,,0.425028,0.289017,0.077494,0.215126,0.415033,0.408676,0.226645,0.162319,0.134857,0.251969,0.183765,0.244104,0.178720,0.151865
0.018030,1546,2292,711,2313,3282,1926,1496,2805,2343,2942,2399,1624,1771,2426,,0.426156,0.290944,0.077494,0.213445,0.415033,0.405251,0.225020,0.160386,0.136000,0.253937,0.182872,0.244104,0.178720,0.151865
0.017959,1546,2293,711,2314,3282,1926,1497,2805,2344,2941,2398,1624,1770,2425,,0.426156,0.292871,0.077494,0.215126,0.415033,0.405251,0.225833,0.160386,0.137143,0.251969,0.181980,0.244104,0.177889,0.150977
0.018001,1547,2292,711,2313,3282,1924,1497,2803,2344,2942,2398,1623,1771,2425,,0.427283,0.290944,0.077494,0.213445,0.415033,0.402968,0.225833,0.158454,0.137143,0.253937,0.181980,0.242925,0.178720,0.150977
0.018001,1547,2293,710,2313,3282,1922,1495,2803,2346,2942,2397,1623,1771,2425,,0.427283,0.292871,0.076669,0.213445,0.415033,0.400685,0.224208,0.158454,0.139429,0.253937,0.181088,0.242925,0.178720,0.150977
0.018009,1546,2292,710,2314,3281,1921,1494,2803,2349,2942,2397,1623,1770,2424,,0.426156,0.290944,0.076669,0.215126,0.413399,0.399543,0.223396,0.158454,0.142857,0.253937,0.181088,0.242925,0.177889,0.150089
0.017993,1547,2293,709,2312,3282,1920,1493,2802,2349,2942,2395,1622,1770,2424,,0.427283,0.292871,0.075845,0.211765,0.415033,0.398402,0.222583,0.157488,0.142857,0.253937,0.179304,0.241745,0.177889,0.150089
0.018007,1550,2293,707,2312,3283,1921,1495,2801,2347,2941,2393,1621,1769,2422,,0.430665,0.292871,0.074196,0.211765,0.416667,0.399543,0.224208,0.156522,0.140571,0.251969,0.177520,0.240566,0.177057,0.148313
0.018023,1552,2295,706,2310,3282,1922,1497,2798,2345,2941,2391,1619,1768,2420,,0.432920,0.296724,0.073372,0.208403,0.415033,0.400685,0.225833,0.153623,0.138286,0.251969,0.175736,0.238208,0.176226,0.146536
0.017979,1553,2296,705,2310,3281,1925,1499,2797,2344,2941,2387,1618,1767,2418,,0.434047,0.298651,0.072547,0.208403,0.413399,0.404110,0.227457,0.152657,0.137143,0.251969,0.172168,0.237028,0.175395,0.144760
0.017996,1554,2297,704,2308,3281,1931,1501,2795,2343,2941,2384,1614,1766,2416,,0.435175,0.300578,0.071723,0.205042,0.413399,0.410959,0.229082,0.150725,0.136000,0.251969,0.169492,0.232311,0.174564,0.142984
0.017997,1553,2299,703,2307,3281,1935,1499,2793,2341,2940,2380,1611,1765,2413,,0.434047,0.304432,0.070899,0.203361,0.413399,0.415525,0.227457,0.148792,0.133714,0.250000,0.165923,0.228774,0.173732,0.140320
0.018036,1552,2299,703,2307,3279,1937,1499,2792,2340,2939,2378,1608,1763,2411,,0.432920,0.304432,0.070899,0.203361,0.410131,0.417808,0.227457,0.147826,0.132571,0.248031,0.164139,0.225236,0.172070,0.138544
